flux,julian_date
0.9980973807670451,1325.2966258808235
0.9990125568011987,1325.2980147804474
1.001111137420852,1325.299403680013
0.9981095873233244,1325.3007925795785
0.9997147494740637,1325.3021814792023
0.9978509346049217,1325.303570378768
0.9987132857144868,1325.3049592783916
0.9985834332106183,1325.3063481780152
0.9970101554267122,1325.307737077639
0.9995400694445483,1325.309125977263
0.9999240498226818,1325.3105148768866
1.0011060864320467,1325.3119037765102
1.0008896305159545,1325.3132926761343
0.9976685728632649,1325.3146815757586
0.9990307614066843,1325.3160704753825
0.999295096487493,1325.3174593750637
0.9998706987534262,1325.318848274688
0.9989881436886399,1325.32023717437
0.9966863659985082,1325.3216260740512
0.998669615707108,1325.3230149736758
0.9975003117986897,1325.3244038733578
0.9987673733862765,1325.325792773039
1.0013134926598628,1325.3271816727217
1.0007303139107218,1325.3285705724036
0.9993907495879928,1325.329959472085
0.9989377390295208,1325.331348371826
0.9978634568480014,1325.3327372715084
0.9994551496952598,1325.3341261711905
0.9999386766444304,1325.3355150709306
1.0010368457938412,1325.3369039706126
0.999816505852703,1325.338292870353
0.9998617542940835,1325.339681770093
0.9974059214453913,1325.341070669833
0.9985701743650044,1325.3424595695733
1.0004350415234808,1325.3438484692554
0.9994312627273683,1325.3452373690536
1.0011461786556886,1325.3466262687946
0.9980115139573557,1325.3480151685346
0.9979637400215725,1325.3494040682742
0.9981443128713606,1325.3507929680734
0.9966268064221795,1325.3521818678134
0.9990560163507106,1325.3535707676112
0.9968374747469323,1325.354959667352
0.9984793617954432,1325.3563485671505
1.0001955404709646,1325.357737466948
0.9997108560035263,1325.3591263666888
0.9986691947913743,1325.3605152664875
1.0002046953881742,1325.361904166285
0.9972997454515473,1325.363293066084
0.9989521553934024,1325.3646819659414
0.9984087531811029,1325.3660708657392
1.0000761056315068,1325.3674597655374
0.9983800256822729,1325.3688486653366
0.9975501903131416,1325.3702375651924
0.9994228444126928,1325.3716264649909
0.9987652688076076,1325.3730153648482
0.9996675016829478,1325.3744042647047
1.0008772135018082,1325.3757931645612
1.0002211111017913,1325.3771820643597
0.9997144337872633,1325.3785709642164
0.9986452025945493,1325.3799598640728
0.9996488761617284,1325.3813487639293
0.9968669388482964,1325.3827376638449
1.0010388451435766,1325.3841265637016
0.9982026097004881,1325.3855154635573
0.9994636732388688,1325.3869043634147
0.9996463506673258,1325.3882932633294
0.9983542445935795,1325.3896821631854
1.0008180748412132,1325.391071063101
0.997758859288159,1325.3924599630157
0.9986029005633051,1325.3938488628717
1.000259309204631,1325.3952377627872
1.0002791974730518,1325.396626662702
1.0001007292019326,1325.3980155626161
0.9997734672189249,1325.3994044625315
0.9980894885970368,1325.4007933624468
